,wahlbezirk,wahlkreis,bezirk,bezirkname,ost_west,waehler_be,waehler,ungueltig,gueltig,cdu_p,spd_p,linke_p,gruene_p,afd_p,piraten_p,fdp_p
1299,9416,904,9,Treptow-K̦penick,O,839,528,2,526,0.24524714828897334,0.13878326996197718,0.1920152091254753,0.06463878326996197,0.1634980988593156,0.0019011406844106464,0.13498098859315588
1300,9417,904,9,Treptow-K̦penick,O,391,214,1,213,0.2629107981220657,0.13615023474178406,0.19718309859154928,0.046948356807511735,0.19248826291079807,0.009389671361502348,0.10328638497652584
1301,9418,904,9,Treptow-K̦penick,O,2482,1320,10,1310,0.21068702290076333,0.15725190839694655,0.2488549618320611,0.0931297709923664,0.15801526717557252,0.004580152671755725,0.058015267175572524
1302,9419,904,9,Treptow-K̦penick,O,1548,862,14,848,0.1721698113207547,0.13561320754716982,0.2594339622641509,0.1143867924528302,0.16391509433962265,0.008254716981132075,0.051886792452830184
1303,9420,904,9,Treptow-K̦penick,O,1163,587,14,573,0.1518324607329843,0.13787085514834205,0.2809773123909249,0.06282722513089005,0.20593368237347293,0.006980802792321117,0.034904013961605584
1304,9421,904,9,Treptow-K̦penick,O,1877,1020,15,1005,0.1890547263681592,0.13233830845771144,0.2537313432835821,0.07960199004975124,0.18109452736318407,0.012935323383084577,0.03781094527363184
1305,9422,904,9,Treptow-K̦penick,O,1788,908,10,898,0.25501113585746105,0.1759465478841871,0.23608017817371935,0.06013363028953229,0.15590200445434302,0.0022271714922049,0.066815144766147
1306,9501,905,9,Treptow-K̦penick,O,1537,812,11,801,0.1797752808988764,0.13233458177278398,0.2883895131086142,0.10237203495630462,0.15106117353308365,0.00749063670411985,0.0686641697877653
1307,9502,905,9,Treptow-K̦penick,O,2118,1092,24,1068,0.2153558052434457,0.1919475655430712,0.2294007490636704,0.04775280898876405,0.1919475655430712,0.0018726591760299626,0.04681647940074907
1308,9503,905,9,Treptow-K̦penick,O,1232,666,10,656,0.17835365853658536,0.19054878048780488,0.3003048780487805,0.025914634146341462,0.2149390243902439,0.006097560975609756,0.03353658536585366
1309,9504,905,9,Treptow-K̦penick,O,1841,1018,27,991,0.16347124117053485,0.18768920282542886,0.3218970736629667,0.026236125126135216,0.20988900100908173,0.00201816347124117,0.039354187689202826
1310,9505,905,9,Treptow-K̦penick,O,1206,728,17,711,0.2447257383966245,0.1729957805907173,0.23066104078762306,0.056258790436005617,0.15752461322081576,0.007032348804500703,0.08579465541490858
1311,9506,905,9,Treptow-K̦penick,O,1294,669,16,653,0.17611026033690658,0.16998468606431852,0.2787136294027565,0.01837672281776417,0.2526799387442573,0.003062787136294028,0.03522205206738132
1312,9507,905,9,Treptow-K̦penick,O,887,475,7,468,0.1388888888888889,0.1452991452991453,0.311965811965812,0.034188034188034185,0.26282051282051283,0.002136752136752137,0.0405982905982906
1313,9508,905,9,Treptow-K̦penick,O,1415,691,15,676,0.1257396449704142,0.16715976331360946,0.26479289940828404,0.035502958579881665,0.3002958579881657,0.0014792899408284025,0.035502958579881665
1314,9509,905,9,Treptow-K̦penick,O,1576,833,21,812,0.1748768472906404,0.15270935960591134,0.25738916256157635,0.07019704433497538,0.2105911330049261,0.009852216748768471,0.04310344827586207
1315,9510,905,9,Treptow-K̦penick,O,1346,646,8,638,0.1677115987460815,0.13949843260188088,0.23667711598746086,0.06269592476489028,0.2021943573667712,0.012539184952978056,0.0438871473354232
1316,9511,905,9,Treptow-K̦penick,O,1608,939,7,932,0.1984978540772532,0.1555793991416309,0.22854077253218885,0.06974248927038626,0.23605150214592274,0.001072961373390558,0.06759656652360516
1317,9512,905,9,Treptow-K̦penick,O,2180,1117,8,1109,0.1992786293958521,0.11000901713255183,0.2317403065825068,0.05139765554553652,0.2633002705139765,0.004508566275924256,0.07844905320108206
1318,9513,905,9,Treptow-K̦penick,O,2106,1046,24,1022,0.1898238747553816,0.16144814090019569,0.26614481409001955,0.042074363992172216,0.21428571428571427,0.005870841487279843,0.07632093933463796
1319,9514,905,9,Treptow-K̦penick,O,2131,1140,25,1115,0.19192825112107625,0.16233183856502242,0.2771300448430493,0.04394618834080718,0.22152466367713008,0.004484304932735426,0.051121076233183856
1320,9515,905,9,Treptow-K̦penick,O,2009,1125,6,1119,0.23949955317247545,0.13404825737265416,0.2126899016979446,0.07327971403038427,0.17336907953529934,0.0035746201966041107,0.1161751563896336
1321,9516,905,9,Treptow-K̦penick,O,1987,1122,22,1100,0.21818181818181814,0.11545454545454545,0.24545454545454545,0.03,0.23272727272727275,0.006363636363636364,0.1009090909090909
1322,9517,905,9,Treptow-K̦penick,O,1997,1241,15,1226,0.25203915171288743,0.1166394779771615,0.199836867862969,0.03507340946166395,0.2544861337683524,0.0,0.1060358890701468
1323,9518,905,9,Treptow-K̦penick,O,1578,880,8,872,0.2396788990825688,0.13302752293577982,0.1915137614678899,0.041284403669724766,0.2465596330275229,0.006880733944954129,0.08944954128440367
1324,9601,906,9,Treptow-K̦penick,O,2006,1063,30,1033,0.2158760890609874,0.15876089060987414,0.2787996127783156,0.1181026137463698,0.12003872216844146,0.002904162633107454,0.07357212003872217
1325,9602,906,9,Treptow-K̦penick,O,1501,858,4,854,0.22833723653395785,0.14168618266978922,0.2224824355971897,0.16276346604215455,0.10889929742388757,0.00585480093676815,0.07494145199063232
1326,9603,906,9,Treptow-K̦penick,O,1504,885,21,864,0.19328703703703706,0.15393518518518515,0.30787037037037035,0.08449074074074074,0.14814814814814814,0.003472222222222222,0.05555555555555555
1327,9604,906,9,Treptow-K̦penick,O,2036,1206,6,1200,0.19333333333333333,0.13666666666666666,0.245,0.13833333333333336,0.12833333333333333,0.02583333333333333,0.08666666666666667
1328,9605,906,9,Treptow-K̦penick,O,2175,1179,15,1164,0.20446735395189006,0.15378006872852235,0.2723367697594501,0.07216494845360824,0.15721649484536082,0.0,0.07731958762886597
1329,9606,906,9,Treptow-K̦penick,O,1958,1129,24,1105,0.21447963800904976,0.16108597285067874,0.2624434389140272,0.08506787330316742,0.151131221719457,0.004524886877828055,0.05520361990950226
1330,9607,906,9,Treptow-K̦penick,O,1619,886,14,872,0.16743119266055045,0.13876146788990826,0.2568807339449541,0.09977064220183486,0.19495412844036694,0.0034403669724770644,0.04701834862385322
1331,9608,906,9,Treptow-K̦penick,O,2302,1135,24,1111,0.18091809180918086,0.17371737173717372,0.28982898289828984,0.08370837083708371,0.15751575157515751,0.004500450045004501,0.045904590459045914
1332,9609,906,9,Treptow-K̦penick,O,1629,916,10,906,0.23289183222958054,0.1600441501103753,0.2273730684326711,0.0772626931567329,0.16777041942604856,0.005518763796909493,0.05187637969094923
1333,9610,906,9,Treptow-K̦penick,O,1372,849,6,843,0.2040332147093713,0.15776986951364175,0.2194543297746145,0.10438908659549227,0.1708185053380783,0.0035587188612099642,0.08422301304863583
1334,9611,906,9,Treptow-K̦penick,O,1718,988,17,971,0.2306900102986612,0.13903192584963955,0.243048403707518,0.08444902162718848,0.15345005149330587,0.006179196704428424,0.07003089598352215
1335,9612,906,9,Treptow-K̦penick,O,2160,1268,18,1250,0.2064,0.1728,0.2424,0.0576,0.204,0.0048,0.0648
1336,9613,906,9,Treptow-K̦penick,O,1311,646,11,635,0.1700787401574803,0.1952755905511811,0.2692913385826772,0.04881889763779528,0.16692913385826771,0.006299212598425197,0.05039370078740157
1337,9614,906,9,Treptow-K̦penick,O,2659,1450,29,1421,0.21111893033075302,0.17945109078114005,0.2540464461646728,0.05489092188599578,0.1935256861365236,0.00422237860661506,0.0633356790992259
1338,9615,906,9,Treptow-K̦penick,O,1227,629,8,621,0.21900161030595813,0.1610305958132045,0.22383252818035426,0.08695652173913042,0.18679549114331725,0.004830917874396135,0.08856682769726247
1339,9616,906,9,Treptow-K̦penick,O,1566,872,10,862,0.2354988399071926,0.12993039443155452,0.2088167053364269,0.09048723897911833,0.2122969837587007,0.001160092807424594,0.06844547563805105
1340,9617,906,9,Treptow-K̦penick,O,1908,1116,16,1100,0.2309090909090909,0.13272727272727272,0.1809090909090909,0.07272727272727272,0.21272727272727274,0.006363636363636364,0.11454545454545455
1341,9618,906,9,Treptow-K̦penick,O,1494,835,6,829,0.27261761158021713,0.15440289505428226,0.2195416164053076,0.08323281061519902,0.16284680337756333,0.004825090470446321,0.06393244873341375
1342,9619,906,9,Treptow-K̦penick,O,1387,835,9,826,0.2433414043583535,0.11016949152542373,0.2348668280871671,0.07263922518159806,0.1694915254237288,0.004842615012106539,0.11743341404358355
1343,10101,1001,10,Marzahn-Hellersdorf,O,1821,812,31,781,0.13956466069142126,0.1587708066581306,0.2586427656850192,0.03713188220230474,0.30089628681177977,0.008962868117797696,0.034571062740076826
1344,10102,1001,10,Marzahn-Hellersdorf,O,1072,555,8,547,0.18281535648994515,0.13528336380255945,0.21572212065813529,0.03107861060329068,0.283363802559415,0.0,0.06215722120658136
1345,10103,1001,10,Marzahn-Hellersdorf,O,1237,510,8,502,0.11155378486055777,0.14741035856573706,0.24302788844621515,0.03187250996015936,0.3207171314741036,0.011952191235059759,0.04183266932270916
1346,10104,1001,10,Marzahn-Hellersdorf,O,1398,710,18,692,0.12572254335260116,0.15895953757225434,0.2586705202312139,0.02745664739884393,0.29190751445086704,0.00722543352601156,0.031791907514450865
1347,10105,1001,10,Marzahn-Hellersdorf,O,1322,639,17,622,0.16559485530546625,0.1639871382636656,0.2009646302250804,0.04019292604501608,0.2990353697749196,0.00482315112540193,0.03858520900321544
1348,10106,1001,10,Marzahn-Hellersdorf,O,1317,638,12,626,0.1597444089456869,0.15495207667731628,0.2571884984025559,0.007987220447284345,0.305111821086262,0.004792332268370607,0.028753993610223638
1349,10107,1001,10,Marzahn-Hellersdorf,O,1665,816,11,805,0.16149068322981364,0.1267080745341615,0.27701863354037265,0.03354037267080745,0.2745341614906832,0.004968944099378882,0.03850931677018633
1350,10108,1001,10,Marzahn-Hellersdorf,O,1666,706,17,689,0.14949201741654572,0.1625544267053701,0.2438316400580552,0.043541364296081284,0.25689404934687954,0.013062409288824385,0.03773584905660377
1351,10109,1001,10,Marzahn-Hellersdorf,O,1688,711,19,692,0.1416184971098266,0.14739884393063585,0.2369942196531792,0.024566473988439308,0.30346820809248554,0.008670520231213872,0.03468208092485549
1352,10110,1001,10,Marzahn-Hellersdorf,O,1757,843,12,831,0.13116726835138387,0.14921780986762934,0.2575210589651023,0.032490974729241874,0.3020457280385078,0.002406738868832732,0.040914560770156434
1353,10111,1001,10,Marzahn-Hellersdorf,O,1982,945,25,920,0.17282608695652174,0.13369565217391305,0.2880434782608696,0.034782608695652174,0.25869565217391305,0.004347826086956522,0.040217391304347816
1354,10112,1001,10,Marzahn-Hellersdorf,O,1643,794,18,776,0.12628865979381446,0.15850515463917525,0.28994845360824745,0.033505154639175264,0.279639175257732,0.007731958762886598,0.034793814432989685
1355,10113,1001,10,Marzahn-Hellersdorf,O,1749,773,14,759,0.14361001317523056,0.14624505928853754,0.2608695652173913,0.026350461133069828,0.2990777338603425,0.003952569169960474,0.03952569169960474
1356,10114,1001,10,Marzahn-Hellersdorf,O,1943,884,12,872,0.17660550458715596,0.1720183486238532,0.2568807339449541,0.02408256880733945,0.25,0.006880733944954129,0.041284403669724766
1357,10115,1001,10,Marzahn-Hellersdorf,O,2108,1154,22,1132,0.1837455830388693,0.13780918727915195,0.25265017667844525,0.03268551236749117,0.2773851590106007,0.00530035335689046,0.04770318021201413
1358,10116,1001,10,Marzahn-Hellersdorf,O,1697,736,10,726,0.1446280991735537,0.18457300275482091,0.2520661157024793,0.030303030303030307,0.2796143250688705,0.02066115702479339,0.030303030303030307
1359,10117,1001,10,Marzahn-Hellersdorf,O,1839,948,20,928,0.1476293103448276,0.13577586206896552,0.2306034482758621,0.032327586206896554,0.30280172413793105,0.009698275862068966,0.05387931034482758
1360,10118,1001,10,Marzahn-Hellersdorf,O,1472,679,6,673,0.14561664190193166,0.16196136701337294,0.2332838038632987,0.03417533432392273,0.2897473997028232,0.01188707280832095,0.038632986627043085
1361,10119,1001,10,Marzahn-Hellersdorf,O,1574,765,9,756,0.11772486772486772,0.14947089947089948,0.3055555555555556,0.02248677248677249,0.2685185185185185,0.007936507936507936,0.042328042328042326
1362,10120,1001,10,Marzahn-Hellersdorf,O,1387,617,18,599,0.15191986644407346,0.15859766277128548,0.2687813021702838,0.025041736227045083,0.27545909849749584,0.005008347245409015,0.031719532554257086
1363,10201,1002,10,Marzahn-Hellersdorf,O,1844,929,10,919,0.17301414581066374,0.14036996735582155,0.2393906420021763,0.029379760609358,0.2981501632208923,0.0,0.05223068552774755
1364,10202,1002,10,Marzahn-Hellersdorf,O,1884,872,16,856,0.1378504672897196,0.1647196261682243,0.2885514018691589,0.036214953271028034,0.2675233644859813,0.004672897196261682,0.02570093457943925
1365,10203,1002,10,Marzahn-Hellersdorf,O,2015,946,24,922,0.15509761388286333,0.16702819956616052,0.3101952277657267,0.02060737527114968,0.2245119305856833,0.013015184381778741,0.04013015184381779
1366,10204,1002,10,Marzahn-Hellersdorf,O,2121,1054,21,1033,0.19264278799612775,0.1558567279767667,0.2846079380445305,0.029041626331074537,0.22749273959341726,0.0019361084220716359,0.03872216844143272
1367,10205,1002,10,Marzahn-Hellersdorf,O,1958,871,15,856,0.169392523364486,0.14602803738317754,0.2955607476635514,0.02570093457943925,0.26985981308411217,0.007009345794392522,0.047897196261682234
1368,10206,1002,10,Marzahn-Hellersdorf,O,1681,727,14,713,0.18653576437587654,0.12903225806451613,0.23983169705469845,0.02244039270687237,0.30575035063113604,0.005610098176718092,0.04488078541374474
1369,10207,1002,10,Marzahn-Hellersdorf,O,1714,897,11,886,0.15349887133182846,0.1455981941309255,0.28555304740406323,0.03950338600451468,0.2708803611738149,0.007900677200902935,0.030474040632054174
1370,10208,1002,10,Marzahn-Hellersdorf,O,1794,895,12,883,0.16194790486976218,0.1438278595696489,0.2740656851642129,0.030577576443941105,0.2695356738391846,0.006795016987542469,0.035107587768969425
1371,10209,1002,10,Marzahn-Hellersdorf,O,1732,829,17,812,0.17733990147783252,0.1416256157635468,0.28201970443349755,0.029556650246305417,0.270935960591133,0.0024630541871921183,0.03448275862068965
1372,10210,1002,10,Marzahn-Hellersdorf,O,1936,910,11,899,0.1446051167964405,0.13793103448275862,0.3181312569521691,0.024471635150166853,0.24694104560622915,0.011123470522803115,0.035595105672969966
1373,10211,1002,10,Marzahn-Hellersdorf,O,1427,683,7,676,0.15384615384615385,0.15384615384615385,0.2928994082840237,0.038461538461538464,0.2381656804733728,0.008875739644970414,0.03106508875739645
1374,10212,1002,10,Marzahn-Hellersdorf,O,1523,781,7,774,0.20930232558139536,0.16537467700258401,0.2571059431524548,0.033591731266149866,0.20671834625323,0.002583979328165375,0.06976744186046513
1375,10213,1002,10,Marzahn-Hellersdorf,O,1852,923,20,903,0.17497231450719822,0.13399778516057587,0.30454042081949056,0.03654485049833888,0.2436323366555925,0.005537098560354375,0.03322259136212625
1376,10214,1002,10,Marzahn-Hellersdorf,O,1705,939,32,907,0.20837927232635065,0.12127894156560087,0.2701212789415656,0.039691289966923934,0.2227122381477398,0.006615214994487321,0.05512679162072767
1377,10215,1002,10,Marzahn-Hellersdorf,O,1637,881,13,868,0.18087557603686635,0.16013824884792627,0.29723502304147464,0.029953917050691243,0.22465437788018436,0.0034562211981566822,0.036866359447004615
1378,10216,1002,10,Marzahn-Hellersdorf,O,1942,1048,6,1042,0.1813819577735125,0.14587332053742802,0.2763915547024952,0.030710172744721688,0.2533589251439539,0.0028790786948176585,0.04126679462571977
1379,10217,1002,10,Marzahn-Hellersdorf,O,1608,735,15,720,0.2263888888888889,0.1527777777777778,0.2638888888888889,0.015277777777777776,0.22916666666666666,0.005555555555555557,0.034722222222222224
1380,10218,1002,10,Marzahn-Hellersdorf,O,1434,752,8,744,0.1922043010752688,0.14381720430107528,0.28763440860215056,0.03494623655913978,0.2432795698924731,0.0026881720430107533,0.04032258064516129
1381,10219,1002,10,Marzahn-Hellersdorf,O,1293,566,19,547,0.11151736745886656,0.16270566727605118,0.3053016453382084,0.04570383912248629,0.263254113345521,0.007312614259597806,0.03656307129798903
1382,10220,1002,10,Marzahn-Hellersdorf,O,1494,780,14,766,0.2049608355091384,0.19321148825065276,0.2963446475195822,0.028720626631853787,0.1814621409921671,0.006527415143603133,0.04177545691906005
1383,10301,1003,10,Marzahn-Hellersdorf,O,1933,1108,23,1085,0.2046082949308756,0.16129032258064516,0.2903225806451613,0.030414746543778806,0.19447004608294927,0.003686635944700461,0.05345622119815669
1384,10302,1003,10,Marzahn-Hellersdorf,O,1663,722,20,702,0.1267806267806268,0.1737891737891738,0.25071225071225073,0.031339031339031334,0.28774928774928776,0.0071225071225071235,0.019943019943019943
1385,10303,1003,10,Marzahn-Hellersdorf,O,1301,583,13,570,0.15087719298245614,0.17894736842105266,0.2175438596491228,0.02807017543859649,0.30701754385964913,0.007017543859649123,0.03157894736842105
1386,10304,1003,10,Marzahn-Hellersdorf,O,1436,576,16,560,0.15178571428571427,0.1625,0.24464285714285716,0.028571428571428567,0.2767857142857143,0.017857142857142856,0.03214285714285714
1387,10305,1003,10,Marzahn-Hellersdorf,O,1715,797,33,764,0.16753926701570682,0.14921465968586387,0.2356020942408377,0.031413612565445025,0.2905759162303665,0.014397905759162303,0.031413612565445025
1388,10306,1003,10,Marzahn-Hellersdorf,O,2116,1015,20,995,0.1487437185929648,0.1457286432160804,0.2783919597989949,0.03015075376884422,0.2663316582914573,0.006030150753768844,0.04522613065326633
1389,10307,1003,10,Marzahn-Hellersdorf,O,1982,931,11,920,0.1423913043478261,0.12391304347826088,0.27391304347826084,0.025,0.2891304347826087,0.009782608695652176,0.03695652173913044
1390,10308,1003,10,Marzahn-Hellersdorf,O,1444,710,12,698,0.1489971346704871,0.1346704871060172,0.26504297994269344,0.03151862464183381,0.3022922636103152,0.0071633237822349575,0.04727793696275072
1391,10309,1003,10,Marzahn-Hellersdorf,O,2069,944,19,925,0.13513513513513514,0.15783783783783786,0.2508108108108108,0.03675675675675676,0.2508108108108108,0.007567567567567566,0.05081081081081081
1392,10310,1003,10,Marzahn-Hellersdorf,O,1479,764,22,742,0.16981132075471694,0.16037735849056606,0.2412398921832884,0.024258760107816708,0.27088948787061995,0.016172506738544475,0.0431266846361186
1393,10311,1003,10,Marzahn-Hellersdorf,O,1420,658,16,642,0.15109034267912771,0.1526479750778816,0.2585669781931464,0.04672897196261682,0.264797507788162,0.009345794392523364,0.04672897196261682
1394,10312,1003,10,Marzahn-Hellersdorf,O,1048,459,11,448,0.18080357142857145,0.13616071428571427,0.21651785714285715,0.029017857142857144,0.32142857142857145,0.0,0.03794642857142857
1395,10313,1003,10,Marzahn-Hellersdorf,O,1500,557,13,544,0.1213235294117647,0.14154411764705882,0.21323529411764705,0.042279411764705885,0.3419117647058824,0.009191176470588236,0.03308823529411765
1396,10314,1003,10,Marzahn-Hellersdorf,O,1519,743,15,728,0.15247252747252749,0.16346153846153846,0.2554945054945055,0.038461538461538464,0.27884615384615385,0.008241758241758242,0.038461538461538464
1397,10315,1003,10,Marzahn-Hellersdorf,O,1952,766,19,747,0.15261044176706828,0.13520749665327975,0.23694779116465864,0.02677376171352075,0.28647925033467203,0.012048192771084338,0.04417670682730924
1398,10316,1003,10,Marzahn-Hellersdorf,O,1686,781,18,763,0.13761467889908258,0.12319790301441674,0.2647444298820445,0.04456094364351245,0.290956749672346,0.005242463958060288,0.06290956749672345
1399,10317,1003,10,Marzahn-Hellersdorf,O,1825,891,21,870,0.17126436781609194,0.17011494252873566,0.2241379310344828,0.03333333333333333,0.2735632183908046,0.003448275862068965,0.04367816091954023
1400,10318,1003,10,Marzahn-Hellersdorf,O,1758,839,22,817,0.1664626682986536,0.13341493268053856,0.2460220318237454,0.03427172582619339,0.2717258261933905,0.00489596083231334,0.055079559363525085
1401,10319,1003,10,Marzahn-Hellersdorf,O,1972,977,15,962,0.19542619542619544,0.1683991683991684,0.2411642411642412,0.02079002079002079,0.2380457380457381,0.003118503118503119,0.0550935550935551
1402,10320,1003,10,Marzahn-Hellersdorf,O,1734,925,12,913,0.1686746987951807,0.16319824753559695,0.28039430449069,0.02628696604600219,0.2157721796276013,0.0065717415115005475,0.04819277108433735
1403,10401,1004,10,Marzahn-Hellersdorf,O,2017,988,23,965,0.13886010362694298,0.19170984455958548,0.3170984455958549,0.030051813471502587,0.21865284974093266,0.0031088082901554407,0.02694300518134715
1404,10402,1004,10,Marzahn-Hellersdorf,O,1941,1009,2,1007,0.16782522343594836,0.1300893743793446,0.31777557100297915,0.030784508440913606,0.23932472691161866,0.0029791459781529296,0.041708043694141016
1405,10403,1004,10,Marzahn-Hellersdorf,O,1700,823,14,809,0.15698393077873918,0.13720642768850433,0.29666254635352285,0.02472187886279357,0.2546353522867738,0.004944375772558714,0.04573547589616811
1406,10404,1004,10,Marzahn-Hellersdorf,O,2133,947,16,931,0.16541353383458646,0.14070891514500536,0.3469387755102041,0.031149301825993563,0.2158968850698174,0.008592910848549946,0.02577873254564984
1407,10405,1004,10,Marzahn-Hellersdorf,O,2005,1055,12,1043,0.1975071907957814,0.1486097794822627,0.3221476510067114,0.03068072866730585,0.20709491850431447,0.0038350910834132313,0.029721955896452545
1408,10406,1004,10,Marzahn-Hellersdorf,O,2055,1028,19,1009,0.1734390485629336,0.15559960356788902,0.2923686818632309,0.02874132804757185,0.24777006937561946,0.00792864222001982,0.033696729435084234
1409,10407,1004,10,Marzahn-Hellersdorf,O,1932,1049,16,1033,0.29138431752178123,0.12778315585672798,0.23910939012584706,0.054211035818005814,0.1819941916747338,0.006776379477250726,0.055179090029041616
1410,10408,1004,10,Marzahn-Hellersdorf,O,1712,909,4,905,0.2364640883977901,0.12486187845303867,0.23314917127071824,0.06519337016574586,0.21878453038674034,0.0055248618784530384,0.06519337016574586
1411,10409,1004,10,Marzahn-Hellersdorf,O,1772,839,6,833,0.2328931572629052,0.14285714285714285,0.2232893157262905,0.057623049219687875,0.19207683073229287,0.003601440576230492,0.08283313325330131
1412,10410,1004,10,Marzahn-Hellersdorf,O,1392,607,14,593,0.16694772344013492,0.13659359190556492,0.27318718381112983,0.04215851602023609,0.224283305227656,0.0033726812816188873,0.050590219224283306
1413,10411,1004,10,Marzahn-Hellersdorf,O,1396,820,9,811,0.2527743526510481,0.11713933415536375,0.2342786683107275,0.0591861898890259,0.2059186189889026,0.002466091245376079,0.07274969173859433
1414,10412,1004,10,Marzahn-Hellersdorf,O,1619,752,18,734,0.19209809264305175,0.15258855585831066,0.2724795640326976,0.028610354223433238,0.21525885558583105,0.009536784741144414,0.029972752043596732
1415,10413,1004,10,Marzahn-Hellersdorf,O,1850,961,10,951,0.231335436382755,0.12723449001051526,0.24500525762355416,0.050473186119873815,0.2344900105152471,0.004206098843322818,0.05152471083070452
1416,10414,1004,10,Marzahn-Hellersdorf,O,1887,1012,7,1005,0.2885572139303483,0.12437810945273632,0.1930348258706468,0.07661691542288558,0.19502487562189053,0.001990049751243781,0.07661691542288558
1417,10415,1004,10,Marzahn-Hellersdorf,O,2189,1133,14,1119,0.2636282394995532,0.15013404825737264,0.18945487042001788,0.059874888293118864,0.21805183199285075,0.0017873100983020554,0.06702412868632708
1418,10416,1004,10,Marzahn-Hellersdorf,O,1745,892,8,884,0.2703619909502262,0.13800904977375567,0.2138009049773756,0.0757918552036199,0.18665158371040724,0.0011312217194570135,0.07239819004524888
1419,10417,1004,10,Marzahn-Hellersdorf,O,1924,1141,15,1126,0.24955595026642985,0.14031971580817051,0.2309058614564831,0.06216696269982237,0.20603907637655414,0.0044404973357015974,0.0674955595026643
1420,10418,1004,10,Marzahn-Hellersdorf,O,1244,773,11,762,0.2545931758530184,0.15748031496062992,0.21653543307086612,0.07217847769028872,0.17060367454068245,0.0013123359580052493,0.07742782152230973
1421,10419,1004,10,Marzahn-Hellersdorf,O,1596,932,16,916,0.222707423580786,0.14410480349344978,0.25436681222707425,0.052401746724890834,0.1975982532751092,0.002183406113537118,0.04912663755458515
1422,10501,1005,10,Marzahn-Hellersdorf,O,1988,1115,13,1102,0.3030852994555354,0.13793103448275862,0.2150635208711434,0.029945553539019964,0.15517241379310345,0.0027223230490018148,0.10526315789473684
1423,10502,1005,10,Marzahn-Hellersdorf,O,2081,1124,17,1107,0.2836495031616983,0.13279132791327913,0.1951219512195122,0.04787714543812105,0.21318879855465225,0.003613369467028004,0.07588075880758807
1424,10503,1005,10,Marzahn-Hellersdorf,O,2084,1254,10,1244,0.2966237942122186,0.10932475884244372,0.20176848874598072,0.058681672025723476,0.1985530546623794,0.003215434083601286,0.08118971061093247
1425,10504,1005,10,Marzahn-Hellersdorf,O,2160,1238,8,1230,0.3227642276422764,0.0951219512195122,0.16747967479674794,0.038211382113821135,0.23414634146341465,0.0024390243902439024,0.0910569105691057
1426,10505,1005,10,Marzahn-Hellersdorf,O,1993,1077,5,1072,0.2593283582089552,0.1333955223880597,0.1912313432835821,0.07276119402985075,0.20149253731343286,0.005597014925373134,0.08488805970149252
1427,10506,1005,10,Marzahn-Hellersdorf,O,1878,1097,6,1091,0.29789184234647115,0.12098991750687445,0.19615032080659944,0.051329055912007336,0.18790100824931252,0.0009165902841429881,0.09807516040329972
1428,10507,1005,10,Marzahn-Hellersdorf,O,1775,1082,9,1073,0.2506989748369059,0.13793103448275862,0.2059645852749301,0.06616961789375582,0.2096924510717614,0.0,0.0782851817334576
1429,10508,1005,10,Marzahn-Hellersdorf,O,1677,950,10,940,0.2904255319148936,0.14574468085106382,0.19361702127659572,0.05531914893617021,0.19787234042553192,0.002127659574468085,0.07659574468085106
1430,10509,1005,10,Marzahn-Hellersdorf,O,1652,914,8,906,0.2902869757174393,0.13134657836644592,0.17991169977924945,0.05629139072847682,0.206401766004415,0.0011037527593818985,0.08167770419426049
1431,10510,1005,10,Marzahn-Hellersdorf,O,2058,1178,10,1168,0.2705479452054795,0.13784246575342465,0.2345890410958904,0.0684931506849315,0.1720890410958904,0.0008561643835616438,0.06078767123287671
1432,10511,1005,10,Marzahn-Hellersdorf,O,2078,1115,13,1102,0.2531760435571688,0.14791288566243194,0.2368421052631579,0.07985480943738657,0.17876588021778586,0.0027223230490018148,0.05081669691470055
1433,10512,1005,10,Marzahn-Hellersdorf,O,1765,1013,15,998,0.2565130260521042,0.13026052104208416,0.21142284569138275,0.07114228456913828,0.18036072144288576,0.002004008016032064,0.08016032064128256
1434,10513,1005,10,Marzahn-Hellersdorf,O,1687,970,10,960,0.2760416666666667,0.12916666666666668,0.20208333333333334,0.06354166666666666,0.19375,0.0020833333333333333,0.078125
1435,10514,1005,10,Marzahn-Hellersdorf,O,2127,1241,6,1235,0.26720647773279355,0.13927125506072874,0.2097165991902834,0.0582995951417004,0.1991902834008097,0.004048582995951417,0.08178137651821862
1436,10515,1005,10,Marzahn-Hellersdorf,O,2021,1120,8,1112,0.2715827338129496,0.14928057553956833,0.21043165467625896,0.052158273381294966,0.1807553956834532,0.002697841726618705,0.0764388489208633
1437,10516,1005,10,Marzahn-Hellersdorf,O,2112,1303,9,1294,0.3068006182380216,0.14837712519319934,0.1901081916537867,0.045595054095826884,0.18778979907264293,0.0015455950540958269,0.07264296754250386
1438,10517,1005,10,Marzahn-Hellersdorf,O,2096,1128,13,1115,0.2717488789237668,0.13094170403587446,0.21076233183856505,0.04394618834080718,0.2125560538116592,0.0017937219730941704,0.08071748878923768
